week,day,hour,level,seat_type,occupancy
1,4,21,5,X8.man.tables,3
1,4,21,6,Diagonal.Seats,6
1,4,21,6,Cubicle.seats,9
1,4,21,6,Windowed.Seats,9
1,4,21,6Chinese,Diagonal.Seats,3
1,4,21,6Chinese,Cubicle.seats,5
1,4,21,6Chinese,Windowed.Seats,5
1,5,9,3,Discussion.Cubicles,2
1,5,9,3,Soft.seats,1
1,5,9,3,Moveable.seats,1
1,5,9,4,Soft.seats,4
1,5,9,4,Sofa,3
1,5,9,5,Windowed.Seats,3
1,5,9,5,X4.man.tables,2
1,5,9,5,X8.man.tables,1
1,5,9,6,Diagonal.Seats,2
1,5,9,6,Cubicle.seats,2
1,5,9,6,Windowed.Seats,2
1,5,9,6Chinese,Diagonal.Seats,1
1,5,9,6Chinese,Cubicle.seats,2
1,5,9,6Chinese,Windowed.Seats,2
1,5,10,3,Discussion.Cubicles,7
1,5,10,3,Soft.seats,4
1,5,10,3,Moveable.seats,3
1,5,10,4,Soft.seats,22
1,5,10,4,Sofa,15
1,5,10,5,Windowed.Seats,12
1,5,10,5,X4.man.tables,7
1,5,10,5,X8.man.tables,4
1,5,10,6,Diagonal.Seats,7
1,5,10,6,Cubicle.seats,12
1,5,10,6,Windowed.Seats,11
1,5,10,6Chinese,Diagonal.Seats,4
1,5,10,6Chinese,Cubicle.seats,6
1,5,10,6Chinese,Windowed.Seats,6
1,5,11,3,Discussion.Cubicles,14
1,5,11,3,Soft.seats,8
1,5,11,3,Moveable.seats,6
1,5,11,4,Soft.seats,45
1,5,11,4,Sofa,29
1,5,11,5,Windowed.Seats,23
1,5,11,5,X4.man.tables,13
1,5,11,5,X8.man.tables,8
1,5,11,6,Diagonal.Seats,14
1,5,11,6,Cubicle.seats,23
1,5,11,6,Windowed.Seats,23
1,5,11,6Chinese,Diagonal.Seats,7
1,5,11,6Chinese,Cubicle.seats,12
1,5,11,6Chinese,Windowed.Seats,11
1,5,12,3,Discussion.Cubicles,17
1,5,12,3,Soft.seats,10
1,5,12,3,Moveable.seats,7
1,5,12,4,Soft.seats,89
1,5,12,4,Sofa,32
1,5,12,5,Windowed.Seats,28
1,5,12,5,X4.man.tables,16
1,5,12,5,X8.man.tables,10
1,5,12,6,Diagonal.Seats,17
1,5,12,6,Cubicle.seats,28
1,5,12,6,Windowed.Seats,28
1,5,12,6Chinese,Diagonal.Seats,9
1,5,12,6Chinese,Cubicle.seats,14
1,5,12,6Chinese,Windowed.Seats,14
1,5,13,3,Discussion.Cubicles,30
1,5,13,3,Soft.seats,18
1,5,13,3,Moveable.seats,13
1,5,13,4,Soft.seats,99
1,5,13,4,Sofa,32
1,5,13,5,Windowed.Seats,42
1,5,13,5,X4.man.tables,23
1,5,13,5,X8.man.tables,15
1,5,13,6,Diagonal.Seats,21
1,5,13,6,Cubicle.seats,35
1,5,13,6,Windowed.Seats,34
1,5,13,6Chinese,Diagonal.Seats,19
1,5,13,6Chinese,Cubicle.seats,19
1,5,13,6Chinese,Windowed.Seats,18
1,5,14,3,Discussion.Cubicles,30
1,5,14,3,Soft.seats,29
1,5,14,3,Moveable.seats,14
1,5,14,4,Soft.seats,133
1,5,14,4,Sofa,32
1,5,14,5,Windowed.Seats,57
1,5,14,5,X4.man.tables,31
1,5,14,5,X8.man.tables,20
1,5,14,6,Diagonal.Seats,28
1,5,14,6,Cubicle.seats,47
1,5,14,6,Windowed.Seats,46
1,5,14,6Chinese,Diagonal.Seats,25
1,5,14,6Chinese,Cubicle.seats,26
1,5,14,6Chinese,Windowed.Seats,24
1,5,15,3,Discussion.Cubicles,33
1,5,15,3,Soft.seats,33
1,5,15,3,Moveable.seats,16
1,5,15,4,Soft.seats,149
1,5,15,4,Sofa,32
1,5,15,5,Windowed.Seats,64
1,5,15,5,X4.man.tables,35
1,5,15,5,X8.man.tables,22
1,5,15,6,Diagonal.Seats,45
1,5,15,6,Cubicle.seats,46
1,5,15,6,Windowed.Seats,43
1,5,15,6Chinese,Diagonal.Seats,28
1,5,15,6Chinese,Cubicle.seats,28
1,5,15,6Chinese,Windowed.Seats,26
1,5,16,3,Discussion.Cubicles,34
1,5,16,3,Soft.seats,34
1,5,16,3,Moveable.seats,16
1,5,16,4,Soft.seats,156
1,5,16,4,Sofa,32
1,5,16,5,Windowed.Seats,66
1,5,16,5,X4.man.tables,36
1,5,16,5,X8.man.tables,23
1,5,16,6,Diagonal.Seats,48
1,5,16,6,Cubicle.seats,49
1,5,16,6,Windowed.Seats,45
1,5,16,6Chinese,Diagonal.Seats,29
1,5,16,6Chinese,Cubicle.seats,30
1,5,16,6Chinese,Windowed.Seats,28
1,5,17,3,Discussion.Cubicles,31
1,5,17,3,Soft.seats,31
1,5,17,3,Moveable.seats,15
1,5,17,4,Soft.seats,140
1,5,17,4,Sofa,32
1,5,17,5,Windowed.Seats,60
1,5,17,5,X4.man.tables,33
1,5,17,5,X8.man.tables,21
1,5,17,6,Diagonal.Seats,30
1,5,17,6,Cubicle.seats,49
1,5,17,6,Windowed.Seats,48
1,5,17,6Chinese,Diagonal.Seats,26
1,5,17,6Chinese,Cubicle.seats,27
1,5,17,6Chinese,Windowed.Seats,25
1,5,18,3,Discussion.Cubicles,29
1,5,18,3,Soft.seats,17
1,5,18,3,Moveable.seats,13
1,5,18,4,Soft.seats,96
1,5,18,4,Sofa,32
1,5,18,5,Windowed.Seats,41
1,5,18,5,X4.man.tables,22
1,5,18,5,X8.man.tables,14
1,5,18,6,Diagonal.Seats,21
1,5,18,6,Cubicle.seats,34
1,5,18,6,Windowed.Seats,33
1,5,18,6Chinese,Diagonal.Seats,13
1,5,18,6Chinese,Cubicle.seats,21
1,5,18,6Chinese,Windowed.Seats,20
1,5,19,3,Discussion.Cubicles,13
1,5,19,3,Soft.seats,8
1,5,19,3,Moveable.seats,6
1,5,19,4,Soft.seats,41
1,5,19,4,Sofa,27
1,5,19,5,Windowed.Seats,21
1,5,19,5,X4.man.tables,12
1,5,19,5,X8.man.tables,8
1,5,19,6,Diagonal.Seats,13
1,5,19,6,Cubicle.seats,21
1,5,19,6,Windowed.Seats,21
1,5,19,6Chinese,Diagonal.Seats,7
1,5,19,6Chinese,Cubicle.seats,11
1,5,19,6Chinese,Windowed.Seats,10
1,5,20,3,Discussion.Cubicles,9
1,5,20,3,Soft.seats,5
1,5,20,3,Moveable.seats,4
1,5,20,4,Soft.seats,28
1,5,20,4,Sofa,18
1,5,20,5,Windowed.Seats,15
1,5,20,5,X4.man.tables,8
1,5,20,5,X8.man.tables,5
1,5,20,6,Diagonal.Seats,9
1,5,20,6,Cubicle.seats,15
1,5,20,6,Windowed.Seats,15
1,5,20,6Chinese,Diagonal.Seats,5
1,5,20,6Chinese,Cubicle.seats,7
1,5,20,6Chinese,Windowed.Seats,7
1,5,21,3,Discussion.Cubicles,4
1,5,21,3,Soft.seats,3
1,5,21,3,Moveable.seats,2
1,5,21,4,Soft.seats,13
1,5,21,4,Sofa,8
1,5,21,5,Windowed.Seats,7
1,5,21,5,X4.man.tables,4
1,5,21,5,X8.man.tables,3
1,5,21,6,Diagonal.Seats,4
1,5,21,6,Cubicle.seats,7
1,5,21,6,Windowed.Seats,7
1,5,21,6Chinese,Diagonal.Seats,2
1,5,21,6Chinese,Cubicle.seats,4
1,5,21,6Chinese,Windowed.Seats,4
2,1,9,3,Discussion.Cubicles,2
2,1,9,3,Soft.seats,1
2,1,9,3,Moveable.seats,1
2,1,9,4,Soft.seats,5
2,1,9,4,Sofa,3
2,1,9,5,Windowed.Seats,3
2,1,9,5,X4.man.tables,2
2,1,9,5,X8.man.tables,1
2,1,9,6,Diagonal.Seats,2
2,1,9,6,Cubicle.seats,3
2,1,9,6,Windowed.Seats,3
2,1,9,6Chinese,Diagonal.Seats,1
2,1,9,6Chinese,Cubicle.seats,2
2,1,9,6Chinese,Windowed.Seats,2
2,1,10,3,Discussion.Cubicles,7
2,1,10,3,Soft.seats,4
2,1,10,3,Moveable.seats,3
2,1,10,4,Soft.seats,22
2,1,10,4,Sofa,14
2,1,10,5,Windowed.Seats,12
2,1,10,5,X4.man.tables,7
2,1,10,5,X8.man.tables,4
2,1,10,6,Diagonal.Seats,7
2,1,10,6,Cubicle.seats,11
2,1,10,6,Windowed.Seats,11
2,1,10,6Chinese,Diagonal.Seats,4
2,1,10,6Chinese,Cubicle.seats,6
2,1,10,6Chinese,Windowed.Seats,6
2,1,11,3,Discussion.Cubicles,15
2,1,11,3,Soft.seats,9
2,1,11,3,Moveable.seats,6
2,1,11,4,Soft.seats,46
2,1,11,4,Sofa,31
2,1,11,5,Windowed.Seats,24
2,1,11,5,X4.man.tables,13
2,1,11,5,X8.man.tables,9
2,1,11,6,Diagonal.Seats,15
2,1,11,6,Cubicle.seats,24
2,1,11,6,Windowed.Seats,24
2,1,11,6Chinese,Diagonal.Seats,8
2,1,11,6Chinese,Cubicle.seats,12
2,1,11,6Chinese,Windowed.Seats,12
2,1,12,3,Discussion.Cubicles,18
2,1,12,3,Soft.seats,11
2,1,12,3,Moveable.seats,8
2,1,12,4,Soft.seats,93
2,1,12,4,Sofa,32
2,1,12,5,Windowed.Seats,30
2,1,12,5,X4.man.tables,16
2,1,12,5,X8.man.tables,10
2,1,12,6,Diagonal.Seats,18
2,1,12,6,Cubicle.seats,30
2,1,12,6,Windowed.Seats,29
2,1,12,6Chinese,Diagonal.Seats,9
2,1,12,6Chinese,Cubicle.seats,15
2,1,12,6Chinese,Windowed.Seats,15
2,1,13,3,Discussion.Cubicles,32
2,1,13,3,Soft.seats,19
2,1,13,3,Moveable.seats,14
2,1,13,4,Soft.seats,105
2,1,13,4,Sofa,32
2,1,13,5,Windowed.Seats,45
2,1,13,5,X4.man.tables,25
2,1,13,5,X8.man.tables,16
2,1,13,6,Diagonal.Seats,22
2,1,13,6,Cubicle.seats,37
2,1,13,6,Windowed.Seats,36
2,1,13,6Chinese,Diagonal.Seats,20
2,1,13,6Chinese,Cubicle.seats,21
2,1,13,6Chinese,Windowed.Seats,19
2,1,14,3,Discussion.Cubicles,31
2,1,14,3,Soft.seats,31
2,1,14,3,Moveable.seats,15
2,1,14,4,Soft.seats,140
2,1,14,4,Sofa,32
2,1,14,5,Windowed.Seats,60
2,1,14,5,X4.man.tables,33
2,1,14,5,X8.man.tables,21
2,1,14,6,Diagonal.Seats,30
2,1,14,6,Cubicle.seats,49
2,1,14,6,Windowed.Seats,48
2,1,14,6Chinese,Diagonal.Seats,26
2,1,14,6Chinese,Cubicle.seats,27
2,1,14,6Chinese,Windowed.Seats,25
2,1,15,3,Discussion.Cubicles,36
2,1,15,3,Soft.seats,35
2,1,15,3,Moveable.seats,17
2,1,15,4,Soft.seats,162
2,1,15,4,Sofa,32
2,1,15,5,Windowed.Seats,69
2,1,15,5,X4.man.tables,38
2,1,15,5,X8.man.tables,24
2,1,15,6,Diagonal.Seats,49
2,1,15,6,Cubicle.seats,51
2,1,15,6,Windowed.Seats,47
2,1,15,6Chinese,Diagonal.Seats,30
2,1,15,6Chinese,Cubicle.seats,31
2,1,15,6Chinese,Windowed.Seats,29
2,1,16,3,Discussion.Cubicles,38
2,1,16,3,Soft.seats,37
2,1,16,3,Moveable.seats,18
2,1,16,4,Soft.seats,154
2,1,16,4,Sofa,32
2,1,16,5,Windowed.Seats,85
2,1,16,5,X4.man.tables,46
2,1,16,5,X8.man.tables,29
2,1,16,6,Diagonal.Seats,48
2,1,16,6,Cubicle.seats,49
2,1,16,6,Windowed.Seats,46
2,1,16,6Chinese,Diagonal.Seats,34
2,1,16,6Chinese,Cubicle.seats,35
2,1,16,6Chinese,Windowed.Seats,33
2,1,17,3,Discussion.Cubicles,35
2,1,17,3,Soft.seats,34
2,1,17,3,Moveable.seats,17
2,1,17,4,Soft.seats,157
2,1,17,4,Sofa,32
2,1,17,5,Windowed.Seats,67
2,1,17,5,X4.man.tables,37
2,1,17,5,X8.man.tables,23
2,1,17,6,Diagonal.Seats,48
2,1,17,6,Cubicle.seats,49
2,1,17,6,Windowed.Seats,45
2,1,17,6Chinese,Diagonal.Seats,29
2,1,17,6Chinese,Cubicle.seats,30
2,1,17,6Chinese,Windowed.Seats,28
2,1,18,3,Discussion.Cubicles,33
2,1,18,3,Soft.seats,19
2,1,18,3,Moveable.seats,14
2,1,18,4,Soft.seats,108
2,1,18,4,Sofa,32
2,1,18,5,Windowed.Seats,46
2,1,18,5,X4.man.tables,25
2,1,18,5,X8.man.tables,16
2,1,18,6,Diagonal.Seats,23
2,1,18,6,Cubicle.seats,38
2,1,18,6,Windowed.Seats,37
2,1,18,6Chinese,Diagonal.Seats,20
2,1,18,6Chinese,Cubicle.seats,21
2,1,18,6Chinese,Windowed.Seats,19
2,1,19,3,Discussion.Cubicles,15
2,1,19,3,Soft.seats,9
2,1,19,3,Moveable.seats,7
2,1,19,4,Soft.seats,48
2,1,19,4,Sofa,31
2,1,19,5,Windowed.Seats,25
2,1,19,5,X4.man.tables,14
2,1,19,5,X8.man.tables,9
2,1,19,6,Diagonal.Seats,15
2,1,19,6,Cubicle.seats,25
2,1,19,6,Windowed.Seats,24
2,1,19,6Chinese,Diagonal.Seats,8
2,1,19,6Chinese,Cubicle.seats,13
2,1,19,6Chinese,Windowed.Seats,12
2,1,20,3,Discussion.Cubicles,11
2,1,20,3,Soft.seats,7
2,1,20,3,Moveable.seats,5
2,1,20,4,Soft.seats,34
2,1,20,4,Sofa,23
2,1,20,5,Windowed.Seats,18
2,1,20,5,X4.man.tables,10
2,1,20,5,X8.man.tables,6
2,1,20,6,Diagonal.Seats,11
2,1,20,6,Cubicle.seats,18
2,1,20,6,Windowed.Seats,18
2,1,20,6Chinese,Diagonal.Seats,6
2,1,20,6Chinese,Cubicle.seats,9
2,1,20,6Chinese,Windowed.Seats,9
2,1,21,3,Discussion.Cubicles,5
2,1,21,3,Soft.seats,3
2,1,21,3,Moveable.seats,3
2,1,21,4,Soft.seats,16
2,1,21,4,Sofa,10
2,1,21,5,Windowed.Seats,8
2,1,21,5,X4.man.tables,5
2,1,21,5,X8.man.tables,3
2,1,21,6,Diagonal.Seats,5
2,1,21,6,Cubicle.seats,8
2,1,21,6,Windowed.Seats,8
2,1,21,6Chinese,Diagonal.Seats,3
2,1,21,6Chinese,Cubicle.seats,4
2,1,21,6Chinese,Windowed.Seats,4
2,2,9,3,Discussion.Cubicles,2
2,2,9,3,Soft.seats,1
2,2,9,3,Moveable.seats,1
2,2,9,4,Soft.seats,5
2,2,9,4,Sofa,3
2,2,9,5,Windowed.Seats,3
2,2,9,5,X4.man.tables,2
2,2,9,5,X8.man.tables,1
2,2,9,6,Diagonal.Seats,2
2,2,9,6,Cubicle.seats,3
2,2,9,6,Windowed.Seats,3
2,2,9,6Chinese,Diagonal.Seats,1
2,2,9,6Chinese,Cubicle.seats,2
2,2,9,6Chinese,Windowed.Seats,2
2,2,10,3,Discussion.Cubicles,7
2,2,10,3,Soft.seats,4
2,2,10,3,Moveable.seats,3
2,2,10,4,Soft.seats,22
2,2,10,4,Sofa,14
2,2,10,5,Windowed.Seats,12
2,2,10,5,X4.man.tables,7
2,2,10,5,X8.man.tables,4
2,2,10,6,Diagonal.Seats,7
2,2,10,6,Cubicle.seats,11
2,2,10,6,Windowed.Seats,11
2,2,10,6Chinese,Diagonal.Seats,4
2,2,10,6Chinese,Cubicle.seats,6
2,2,10,6Chinese,Windowed.Seats,6
2,2,11,3,Discussion.Cubicles,15
2,2,11,3,Soft.seats,9
2,2,11,3,Moveable.seats,6
2,2,11,4,Soft.seats,46
2,2,11,4,Sofa,31
2,2,11,5,Windowed.Seats,24
2,2,11,5,X4.man.tables,13
2,2,11,5,X8.man.tables,9
2,2,11,6,Diagonal.Seats,15
2,2,11,6,Cubicle.seats,24
2,2,11,6,Windowed.Seats,24
2,2,11,6Chinese,Diagonal.Seats,8
2,2,11,6Chinese,Cubicle.seats,12
2,2,11,6Chinese,Windowed.Seats,12
2,2,12,3,Discussion.Cubicles,18
2,2,12,3,Soft.seats,11
2,2,12,3,Moveable.seats,8
2,2,12,4,Soft.seats,93
2,2,12,4,Sofa,32
2,2,12,5,Windowed.Seats,30
2,2,12,5,X4.man.tables,16
2,2,12,5,X8.man.tables,10
2,2,12,6,Diagonal.Seats,18
2,2,12,6,Cubicle.seats,30
2,2,12,6,Windowed.Seats,29
2,2,12,6Chinese,Diagonal.Seats,9
2,2,12,6Chinese,Cubicle.seats,15
2,2,12,6Chinese,Windowed.Seats,15
2,2,13,3,Discussion.Cubicles,32
2,2,13,3,Soft.seats,19
2,2,13,3,Moveable.seats,14
2,2,13,4,Soft.seats,105
2,2,13,4,Sofa,32
2,2,13,5,Windowed.Seats,45
2,2,13,5,X4.man.tables,25
2,2,13,5,X8.man.tables,16
2,2,13,6,Diagonal.Seats,22
2,2,13,6,Cubicle.seats,37
2,2,13,6,Windowed.Seats,36
2,2,13,6Chinese,Diagonal.Seats,20
2,2,13,6Chinese,Cubicle.seats,21
2,2,13,6Chinese,Windowed.Seats,19
2,2,14,3,Discussion.Cubicles,31
2,2,14,3,Soft.seats,31
2,2,14,3,Moveable.seats,15
2,2,14,4,Soft.seats,140
2,2,14,4,Sofa,32
2,2,14,5,Windowed.Seats,60
2,2,14,5,X4.man.tables,33
2,2,14,5,X8.man.tables,21
2,2,14,6,Diagonal.Seats,30
2,2,14,6,Cubicle.seats,49
2,2,14,6,Windowed.Seats,48
2,2,14,6Chinese,Diagonal.Seats,26
2,2,14,6Chinese,Cubicle.seats,27
2,2,14,6Chinese,Windowed.Seats,25
2,2,15,3,Discussion.Cubicles,36
2,2,15,3,Soft.seats,35
2,2,15,3,Moveable.seats,17
2,2,15,4,Soft.seats,162
2,2,15,4,Sofa,32
2,2,15,5,Windowed.Seats,69
2,2,15,5,X4.man.tables,38
2,2,15,5,X8.man.tables,24
2,2,15,6,Diagonal.Seats,49
2,2,15,6,Cubicle.seats,51
2,2,15,6,Windowed.Seats,47
2,2,15,6Chinese,Diagonal.Seats,30
2,2,15,6Chinese,Cubicle.seats,31
2,2,15,6Chinese,Windowed.Seats,29
2,2,16,3,Discussion.Cubicles,38
2,2,16,3,Soft.seats,37
2,2,16,3,Moveable.seats,18
2,2,16,4,Soft.seats,154
2,2,16,4,Sofa,32
2,2,16,5,Windowed.Seats,85
2,2,16,5,X4.man.tables,46
2,2,16,5,X8.man.tables,29
2,2,16,6,Diagonal.Seats,48
2,2,16,6,Cubicle.seats,49
2,2,16,6,Windowed.Seats,46
2,2,16,6Chinese,Diagonal.Seats,34
2,2,16,6Chinese,Cubicle.seats,35
2,2,16,6Chinese,Windowed.Seats,33
2,2,17,3,Discussion.Cubicles,35
2,2,17,3,Soft.seats,34
2,2,17,3,Moveable.seats,17
2,2,17,4,Soft.seats,157
2,2,17,4,Sofa,32
2,2,17,5,Windowed.Seats,67
2,2,17,5,X4.man.tables,37
2,2,17,5,X8.man.tables,23
2,2,17,6,Diagonal.Seats,48
2,2,17,6,Cubicle.seats,49
2,2,17,6,Windowed.Seats,45
2,2,17,6Chinese,Diagonal.Seats,29
2,2,17,6Chinese,Cubicle.seats,30
2,2,17,6Chinese,Windowed.Seats,28
2,2,18,3,Discussion.Cubicles,33
2,2,18,3,Soft.seats,19
2,2,18,3,Moveable.seats,14
2,2,18,4,Soft.seats,108
2,2,18,4,Sofa,32
2,2,18,5,Windowed.Seats,46
2,2,18,5,X4.man.tables,25
2,2,18,5,X8.man.tables,16
2,2,18,6,Diagonal.Seats,23
2,2,18,6,Cubicle.seats,38
2,2,18,6,Windowed.Seats,37
2,2,18,6Chinese,Diagonal.Seats,20
2,2,18,6Chinese,Cubicle.seats,21
2,2,18,6Chinese,Windowed.Seats,19
2,2,19,3,Discussion.Cubicles,15
2,2,19,3,Soft.seats,9
2,2,19,3,Moveable.seats,7
2,2,19,4,Soft.seats,48
2,2,19,4,Sofa,31
2,2,19,5,Windowed.Seats,25
2,2,19,5,X4.man.tables,14
2,2,19,5,X8.man.tables,9
2,2,19,6,Diagonal.Seats,15
2,2,19,6,Cubicle.seats,25
2,2,19,6,Windowed.Seats,24
2,2,19,6Chinese,Diagonal.Seats,8
2,2,19,6Chinese,Cubicle.seats,13
2,2,19,6Chinese,Windowed.Seats,12
2,2,20,3,Discussion.Cubicles,11
2,2,20,3,Soft.seats,7
2,2,20,3,Moveable.seats,5
2,2,20,4,Soft.seats,34
2,2,20,4,Sofa,23
2,2,20,5,Windowed.Seats,18
2,2,20,5,X4.man.tables,10
2,2,20,5,X8.man.tables,6
2,2,20,6,Diagonal.Seats,11
2,2,20,6,Cubicle.seats,18
2,2,20,6,Windowed.Seats,18
2,2,20,6Chinese,Diagonal.Seats,6
2,2,20,6Chinese,Cubicle.seats,9
2,2,20,6Chinese,Windowed.Seats,9
2,2,21,3,Discussion.Cubicles,5
2,2,21,3,Soft.seats,3
2,2,21,3,Moveable.seats,3
2,2,21,4,Soft.seats,16
2,2,21,4,Sofa,10
2,2,21,5,Windowed.Seats,8
2,2,21,5,X4.man.tables,5
2,2,21,5,X8.man.tables,3
2,2,21,6,Diagonal.Seats,5
2,2,21,6,Cubicle.seats,8
2,2,21,6,Windowed.Seats,8
2,2,21,6Chinese,Diagonal.Seats,3
2,2,21,6Chinese,Cubicle.seats,4
2,2,21,6Chinese,Windowed.Seats,4
2,3,9,3,Discussion.Cubicles,2
2,3,9,3,Soft.seats,1
2,3,9,3,Moveable.seats,1
2,3,9,4,Soft.seats,4
2,3,9,4,Sofa,3
2,3,9,5,Windowed.Seats,3
2,3,9,5,X4.man.tables,2
2,3,9,5,X8.man.tables,1
2,3,9,6,Diagonal.Seats,2
2,3,9,6,Cubicle.seats,2
2,3,9,6,Windowed.Seats,2
2,3,9,6Chinese,Diagonal.Seats,1
2,3,9,6Chinese,Cubicle.seats,2
2,3,9,6Chinese,Windowed.Seats,2
2,3,10,3,Discussion.Cubicles,6
2,3,10,3,Soft.seats,4
2,3,10,3,Moveable.seats,3
2,3,10,4,Soft.seats,19
2,3,10,4,Sofa,13
2,3,10,5,Windowed.Seats,10
2,3,10,5,X4.man.tables,6
2,3,10,5,X8.man.tables,4
2,3,10,6,Diagonal.Seats,6
2,3,10,6,Cubicle.seats,10
2,3,10,6,Windowed.Seats,10
2,3,10,6Chinese,Diagonal.Seats,3
2,3,10,6Chinese,Cubicle.seats,5
2,3,10,6Chinese,Windowed.Seats,5
2,3,11,3,Discussion.Cubicles,14
2,3,11,3,Soft.seats,8
2,3,11,3,Moveable.seats,6
2,3,11,4,Soft.seats,43
2,3,11,4,Sofa,29
2,3,11,5,Windowed.Seats,23
2,3,11,5,X4.man.tables,13
2,3,11,5,X8.man.tables,8
2,3,11,6,Diagonal.Seats,14
2,3,11,6,Cubicle.seats,23
2,3,11,6,Windowed.Seats,22
2,3,11,6Chinese,Diagonal.Seats,7
2,3,11,6Chinese,Cubicle.seats,11
2,3,11,6Chinese,Windowed.Seats,11
2,3,12,3,Discussion.Cubicles,17
2,3,12,3,Soft.seats,10
2,3,12,3,Moveable.seats,7
2,3,12,4,Soft.seats,87
2,3,12,4,Sofa,32
2,3,12,5,Windowed.Seats,28
2,3,12,5,X4.man.tables,15
2,3,12,5,X8.man.tables,10
2,3,12,6,Diagonal.Seats,17
2,3,12,6,Cubicle.seats,28
2,3,12,6,Windowed.Seats,27
2,3,12,6Chinese,Diagonal.Seats,8
2,3,12,6Chinese,Cubicle.seats,14
2,3,12,6Chinese,Windowed.Seats,13
2,3,13,3,Discussion.Cubicles,31
2,3,13,3,Soft.seats,18
2,3,13,3,Moveable.seats,13
2,3,13,4,Soft.seats,101
2,3,13,4,Sofa,32
2,3,13,5,Windowed.Seats,43
2,3,13,5,X4.man.tables,24
2,3,13,5,X8.man.tables,15
2,3,13,6,Diagonal.Seats,22
2,3,13,6,Cubicle.seats,35
2,3,13,6,Windowed.Seats,35
2,3,13,6Chinese,Diagonal.Seats,19
2,3,13,6Chinese,Cubicle.seats,19
2,3,13,6Chinese,Windowed.Seats,18
2,3,14,3,Discussion.Cubicles,30
2,3,14,3,Soft.seats,29
2,3,14,3,Moveable.seats,14
2,3,14,4,Soft.seats,134
2,3,14,4,Sofa,32
2,3,14,5,Windowed.Seats,57
2,3,14,5,X4.man.tables,31
2,3,14,5,X8.man.tables,20
2,3,14,6,Diagonal.Seats,29
2,3,14,6,Cubicle.seats,47
2,3,14,6,Windowed.Seats,46
2,3,14,6Chinese,Diagonal.Seats,25
2,3,14,6Chinese,Cubicle.seats,26
2,3,14,6Chinese,Windowed.Seats,24
2,3,15,3,Discussion.Cubicles,34
2,3,15,3,Soft.seats,33
2,3,15,3,Moveable.seats,16
2,3,15,4,Soft.seats,153
2,3,15,4,Sofa,32
2,3,15,5,Windowed.Seats,65
2,3,15,5,X4.man.tables,36
2,3,15,5,X8.man.tables,23
2,3,15,6,Diagonal.Seats,47
2,3,15,6,Cubicle.seats,48
2,3,15,6,Windowed.Seats,44
2,3,15,6Chinese,Diagonal.Seats,29
2,3,15,6Chinese,Cubicle.seats,29
2,3,15,6Chinese,Windowed.Seats,27
2,3,16,3,Discussion.Cubicles,37
2,3,16,3,Soft.seats,36
2,3,16,3,Moveable.seats,18
2,3,16,4,Soft.seats,166
2,3,16,4,Sofa,32
2,3,16,5,Windowed.Seats,70
2,3,16,5,X4.man.tables,39
2,3,16,5,X8.man.tables,24
2,3,16,6,Diagonal.Seats,50
2,3,16,6,Cubicle.seats,52
2,3,16,6,Windowed.Seats,48
2,3,16,6Chinese,Diagonal.Seats,31
2,3,16,6Chinese,Cubicle.seats,32
2,3,16,6Chinese,Windowed.Seats,30
2,3,17,3,Discussion.Cubicles,34
2,3,17,3,Soft.seats,34
2,3,17,3,Moveable.seats,16
2,3,17,4,Soft.seats,155
2,3,17,4,Sofa,32
2,3,17,5,Windowed.Seats,66
2,3,17,5,X4.man.tables,36
2,3,17,5,X8.man.tables,23
2,3,17,6,Diagonal.Seats,47
2,3,17,6,Cubicle.seats,48
2,3,17,6,Windowed.Seats,44
2,3,17,6Chinese,Diagonal.Seats,29
2,3,17,6Chinese,Cubicle.seats,29
2,3,17,6Chinese,Windowed.Seats,27
2,3,18,3,Discussion.Cubicles,33
2,3,18,3,Soft.seats,20
2,3,18,3,Moveable.seats,14
2,3,18,4,Soft.seats,109
2,3,18,4,Sofa,32
2,3,18,5,Windowed.Seats,47
2,3,18,5,X4.man.tables,26
2,3,18,5,X8.man.tables,16
2,3,18,6,Diagonal.Seats,23
2,3,18,6,Cubicle.seats,38
2,3,18,6,Windowed.Seats,37
2,3,18,6Chinese,Diagonal.Seats,21
2,3,18,6Chinese,Cubicle.seats,21
2,3,18,6Chinese,Windowed.Seats,20
2,3,19,3,Discussion.Cubicles,15
2,3,19,3,Soft.seats,9
2,3,19,3,Moveable.seats,7
2,3,19,4,Soft.seats,80
2,3,19,4,Sofa,32
2,3,19,5,Windowed.Seats,25
2,3,19,5,X4.man.tables,14
2,3,19,5,X8.man.tables,9
2,3,19,6,Diagonal.Seats,15
2,3,19,6,Cubicle.seats,25
2,3,19,6,Windowed.Seats,25
2,3,19,6Chinese,Diagonal.Seats,8
2,3,19,6Chinese,Cubicle.seats,13
2,3,19,6Chinese,Windowed.Seats,12
2,3,20,3,Discussion.Cubicles,11
2,3,20,3,Soft.seats,7
2,3,20,3,Moveable.seats,5
2,3,20,4,Soft.seats,35
2,3,20,4,Sofa,23
2,3,20,5,Windowed.Seats,19
2,3,20,5,X4.man.tables,10
2,3,20,5,X8.man.tables,7
2,3,20,6,Diagonal.Seats,11
2,3,20,6,Cubicle.seats,18
2,3,20,6,Windowed.Seats,18
2,3,20,6Chinese,Diagonal.Seats,6
2,3,20,6Chinese,Cubicle.seats,9
2,3,20,6Chinese,Windowed.Seats,9
